'Elapsed time','V1'
'24:35.506',1.280
'24:35.508',1.290
'24:35.511',1.305
'24:35.514',1.270
'24:35.517',1.235
'24:35.519',1.175
'24:35.522',1.115
'24:35.525',1.040
'24:35.528',0.930
'24:35.531',0.815
'24:35.533',0.695
'24:35.536',0.585
'24:35.539',0.510
'24:35.542',0.445
'24:35.544',0.415
'24:35.547',0.415
'24:35.550',0.415
'24:35.553',0.425
'24:35.556',0.415
'24:35.558',0.405
'24:35.561',0.395
'24:35.564',0.385
'24:35.567',0.375
'24:35.569',0.365
'24:35.572',0.355
'24:35.575',0.350
'24:35.578',0.340
'24:35.581',0.345
'24:35.583',0.345
'24:35.586',0.355
'24:35.589',0.350
'24:35.592',0.355
'24:35.594',0.350
'24:35.597',0.340
'24:35.600',0.345
'24:35.603',0.325
'24:35.606',0.320
'24:35.608',0.325
'24:35.611',0.315
'24:35.614',0.315
'24:35.617',0.320
'24:35.619',0.330
'24:35.622',0.325
'24:35.625',0.335
'24:35.628',0.330
'24:35.631',0.340
'24:35.633',0.310
'24:35.636',0.320
'24:35.639',0.315
'24:35.642',0.310
'24:35.644',0.300
'24:35.647',0.305
'24:35.650',0.300
'24:35.653',0.305
'24:35.656',0.305
'24:35.658',0.305
'24:35.661',0.305
'24:35.664',0.305
'24:35.667',0.305
'24:35.669',0.295
'24:35.672',0.280
'24:35.675',0.275
'24:35.678',0.270
'24:35.681',0.265
'24:35.683',0.275
'24:35.686',0.295
'24:35.689',0.290
'24:35.692',0.310
'24:35.694',0.295
'24:35.697',0.280
'24:35.700',0.280
'24:35.703',0.260
'24:35.706',0.250
'24:35.708',0.240
'24:35.711',0.235
'24:35.714',0.235
'24:35.717',0.230
'24:35.719',0.235
'24:35.722',0.230
'24:35.725',0.235
'24:35.728',0.235
'24:35.731',0.225
'24:35.733',0.215
'24:35.736',0.205
'24:35.739',0.190
'24:35.742',0.185
'24:35.744',0.180
'24:35.747',0.175
'24:35.750',0.165
'24:35.753',0.175
'24:35.756',0.180
'24:35.758',0.170
'24:35.761',0.155
'24:35.764',0.165
'24:35.767',0.165
'24:35.769',0.150
'24:35.772',0.145
'24:35.775',0.140
'24:35.778',0.135
'24:35.781',0.135
'24:35.783',0.155
'24:35.786',0.145
'24:35.789',0.160
'24:35.792',0.150
'24:35.794',0.150
'24:35.797',0.160
'24:35.800',0.150
'24:35.803',0.140
'24:35.806',0.130
'24:35.808',0.125
'24:35.811',0.135
'24:35.814',0.140
'24:35.817',0.155
'24:35.819',0.170
'24:35.822',0.180
'24:35.825',0.180
'24:35.828',0.195
'24:35.831',0.195
'24:35.833',0.200
'24:35.836',0.205
'24:35.839',0.215
'24:35.842',0.225
'24:35.844',0.220
'24:35.847',0.245
'24:35.850',0.255
'24:35.853',0.270
'24:35.856',0.290
'24:35.858',0.305
'24:35.861',0.310
'24:35.864',0.320
'24:35.867',0.335
'24:35.869',0.330
'24:35.872',0.330
'24:35.875',0.340
'24:35.878',0.345
'24:35.881',0.355
'24:35.883',0.370
'24:35.886',0.380
'24:35.889',0.405
'24:35.892',0.410
'24:35.894',0.410
'24:35.897',0.400
'24:35.900',0.405
'24:35.903',0.420
'24:35.906',0.415
'24:35.908',0.395
'24:35.911',0.405
'24:35.914',0.415
'24:35.917',0.400
'24:35.919',0.415
'24:35.922',0.410
'24:35.925',0.415
'24:35.928',0.420
'24:35.931',0.425
'24:35.933',0.420
'24:35.936',0.420
'24:35.939',0.415
'24:35.942',0.405
'24:35.944',0.395
'24:35.947',0.385
'24:35.950',0.400
'24:35.953',0.410
'24:35.956',0.410
'24:35.958',0.410
'24:35.961',0.410
'24:35.964',0.395
'24:35.967',0.395
'24:35.969',0.395
'24:35.972',0.380
'24:35.975',0.375
'24:35.978',0.380
'24:35.981',0.380
'24:35.983',0.390
'24:35.986',0.395
'24:35.989',0.405
'24:35.992',0.405
'24:35.994',0.400
'24:35.997',0.395
'24:36.000',0.380
'24:36.003',0.385
'24:36.006',0.385
'24:36.008',0.380
'24:36.011',0.360
'24:36.014',0.375
'24:36.017',0.385
'24:36.019',0.385
'24:36.022',0.395
'24:36.025',0.410
'24:36.028',0.410
'24:36.031',0.405
'24:36.033',0.400
'24:36.036',0.395
'24:36.039',0.380
'24:36.042',0.375
'24:36.044',0.380
'24:36.047',0.370
'24:36.050',0.390
'24:36.053',0.385
'24:36.056',0.395
'24:36.058',0.400
'24:36.061',0.415
'24:36.064',0.400
'24:36.067',0.395
'24:36.069',0.390
'24:36.072',0.375
'24:36.075',0.385
'24:36.078',0.380
'24:36.081',0.370
'24:36.083',0.390
'24:36.086',0.390
'24:36.089',0.385
'24:36.092',0.415
'24:36.094',0.400
'24:36.097',0.395
'24:36.100',0.395
'24:36.103',0.390
'24:36.106',0.385
'24:36.108',0.375
'24:36.111',0.370
'24:36.114',0.380
'24:36.117',0.385
'24:36.119',0.405
'24:36.122',0.415
'24:36.125',0.415
'24:36.128',0.430
'24:36.131',0.435
'24:36.133',0.445
'24:36.136',0.430
'24:36.139',0.450
'24:36.142',0.455
'24:36.144',0.450
'24:36.147',0.450
'24:36.150',0.445
'24:36.153',0.450
'24:36.156',0.450
'24:36.158',0.445
'24:36.161',0.435
'24:36.164',0.430
'24:36.167',0.405
'24:36.169',0.405
'24:36.172',0.380
'24:36.175',0.370
'24:36.178',0.380
'24:36.181',0.375
'24:36.183',0.370
'24:36.186',0.380
'24:36.189',0.375
'24:36.192',0.375
'24:36.194',0.360
'24:36.197',0.370
'24:36.200',0.355
'24:36.203',0.365
'24:36.206',0.365
'24:36.208',0.360
'24:36.211',0.355
'24:36.214',0.340
'24:36.217',0.340
'24:36.219',0.345
'24:36.222',0.350
'24:36.225',0.355
'24:36.228',0.355
'24:36.231',0.355
'24:36.233',0.340
'24:36.236',0.345
'24:36.239',0.340
'24:36.242',0.320
'24:36.244',0.330
'24:36.247',0.325
'24:36.250',0.340
'24:36.253',0.345
'24:36.256',0.345
'24:36.258',0.350
'24:36.261',0.355
'24:36.264',0.335
'24:36.267',0.350
'24:36.269',0.335
'24:36.272',0.330
'24:36.275',0.325
'24:36.278',0.335
'24:36.281',0.320
'24:36.283',0.350
'24:36.286',0.330
'24:36.289',0.345
'24:36.292',0.370
'24:36.294',0.365
'24:36.297',0.375
'24:36.300',0.385
'24:36.303',0.405
'24:36.306',0.440
'24:36.308',0.460
'24:36.311',0.485
'24:36.314',0.485
'24:36.317',0.470
'24:36.319',0.440
'24:36.322',0.395
'24:36.325',0.330
'24:36.328',0.265
'24:36.331',0.220
'24:36.333',0.160
'24:36.336',0.155
'24:36.339',0.155
'24:36.342',0.170
'24:36.344',0.195
'24:36.347',0.215
'24:36.350',0.230
'24:36.353',0.270
'24:36.356',0.325
'24:36.358',0.440
'24:36.361',0.590
'24:36.364',0.740
'24:36.367',0.890
'24:36.369',1.005
'24:36.372',1.080
'24:36.375',1.135
'24:36.378',1.180
'24:36.381',1.215
'24:36.383',1.260
'24:36.386',1.285
'24:36.389',1.305
'24:36.392',1.295
'24:36.394',1.260
'24:36.397',1.185
'24:36.400',1.100
'24:36.403',1.020
'24:36.406',0.935
'24:36.408',0.835
'24:36.411',0.745
'24:36.414',0.655
'24:36.417',0.580
'24:36.419',0.520
'24:36.422',0.465
'24:36.425',0.440
'24:36.428',0.410
'24:36.431',0.380
'24:36.433',0.375
'24:36.436',0.365
'24:36.439',0.345
'24:36.442',0.330
'24:36.444',0.330
'24:36.447',0.315
'24:36.450',0.305
'24:36.453',0.315
'24:36.456',0.320
'24:36.458',0.325
'24:36.461',0.310
'24:36.464',0.305
'24:36.467',0.300
'24:36.469',0.290
'24:36.472',0.290
'24:36.475',0.275
'24:36.478',0.265
'24:36.481',0.270
'24:36.483',0.270
'24:36.486',0.280
'24:36.489',0.285
'24:36.492',0.280
'24:36.494',0.280
'24:36.497',0.285
'24:36.500',0.270
'24:36.503',0.265
'24:36.506',0.250
'24:36.508',0.275
'24:36.511',0.265
'24:36.514',0.255
'24:36.517',0.265
'24:36.519',0.270
'24:36.522',0.270
'24:36.525',0.275
'24:36.528',0.275
'24:36.531',0.275
'24:36.533',0.265
'24:36.536',0.260
'24:36.539',0.250
'24:36.542',0.250
'24:36.544',0.240
'24:36.547',0.250
'24:36.550',0.240
'24:36.553',0.245
'24:36.556',0.250
'24:36.558',0.245
'24:36.561',0.260
'24:36.564',0.250
'24:36.567',0.245
'24:36.569',0.225
'24:36.572',0.225
'24:36.575',0.225
'24:36.578',0.215
'24:36.581',0.215
'24:36.583',0.220
'24:36.586',0.225
'24:36.589',0.230
'24:36.592',0.240
'24:36.594',0.235
'24:36.597',0.235
'24:36.600',0.220
'24:36.603',0.215
'24:36.606',0.205
'24:36.608',0.195
'24:36.611',0.190
'24:36.614',0.175
'24:36.617',0.185
'24:36.619',0.190
'24:36.622',0.190
'24:36.625',0.200
'24:36.628',0.190
'24:36.631',0.185
'24:36.633',0.175
'24:36.636',0.165
'24:36.639',0.150
'24:36.642',0.145
'24:36.644',0.135
'24:36.647',0.145
'24:36.650',0.140
'24:36.653',0.145
'24:36.656',0.155
'24:36.658',0.145
'24:36.661',0.145
'24:36.664',0.145
'24:36.667',0.125
'24:36.669',0.130
'24:36.672',0.100
'24:36.675',0.100
'24:36.678',0.095
'24:36.681',0.095
'24:36.683',0.095
'24:36.686',0.105
'24:36.689',0.105
'24:36.692',0.115
'24:36.694',0.110
'24:36.697',0.105
'24:36.700',0.100
'24:36.703',0.095
'24:36.706',0.090
'24:36.708',0.085
'24:36.711',0.080
'24:36.714',0.085
'24:36.717',0.105
'24:36.719',0.115
'24:36.722',0.105
'24:36.725',0.120
'24:36.728',0.125
'24:36.731',0.135
'24:36.733',0.125
'24:36.736',0.140
'24:36.739',0.130
'24:36.742',0.135
'24:36.744',0.130
'24:36.747',0.155
'24:36.750',0.160
'24:36.753',0.195
'24:36.756',0.185
'24:36.758',0.195
'24:36.761',0.210
'24:36.764',0.225
'24:36.767',0.225
'24:36.769',0.220
'24:36.772',0.230
'24:36.775',0.245
'24:36.778',0.235
'24:36.781',0.255
'24:36.783',0.275
'24:36.786',0.280
'24:36.789',0.285
'24:36.792',0.300
'24:36.794',0.315
'24:36.797',0.310
'24:36.800',0.305
'24:36.803',0.310
'24:36.806',0.315
'24:36.808',0.315
'24:36.811',0.305
'24:36.814',0.310
'24:36.817',0.330
'24:36.819',0.310
'24:36.822',0.335
'24:36.825',0.340
'24:36.828',0.340
'24:36.831',0.340
'24:36.833',0.340
'24:36.836',0.330
'24:36.839',0.335
'24:36.842',0.325
'24:36.844',0.330
'24:36.847',0.315
'24:36.850',0.330
'24:36.853',0.320
'24:36.856',0.335
'24:36.858',0.340
'24:36.861',0.345
'24:36.864',0.345
'24:36.867',0.335
'24:36.869',0.335
'24:36.872',0.325
'24:36.875',0.320
'24:36.878',0.315
'24:36.881',0.315
'24:36.883',0.320
'24:36.886',0.325
'24:36.889',0.330
'24:36.892',0.335
'24:36.894',0.335
'24:36.897',0.330
'24:36.900',0.330
'24:36.903',0.310
'24:36.906',0.305
'24:36.908',0.315
'24:36.911',0.305
'24:36.914',0.305
'24:36.917',0.310
'24:36.919',0.315
'24:36.922',0.315
'24:36.925',0.320
'24:36.928',0.320
'24:36.931',0.320
'24:36.933',0.320
'24:36.936',0.305
'24:36.939',0.300
'24:36.942',0.295
'24:36.944',0.290
'24:36.947',0.290
'24:36.950',0.295
'24:36.953',0.310
'24:36.956',0.305
'24:36.958',0.320
'24:36.961',0.315
'24:36.964',0.310
'24:36.967',0.305
'24:36.969',0.300
'24:36.972',0.290
'24:36.975',0.285
'24:36.978',0.280
'24:36.981',0.290
'24:36.983',0.280
'24:36.986',0.305
'24:36.989',0.300
'24:36.992',0.320
'24:36.994',0.315
'24:36.997',0.295
'24:37.000',0.300
'24:37.003',0.290
'24:37.006',0.280
'24:37.008',0.280
'24:37.011',0.280
'24:37.014',0.285
'24:37.017',0.285
'24:37.019',0.285
'24:37.022',0.280
'24:37.025',0.290
'24:37.028',0.305
'24:37.031',0.295
'24:37.033',0.285
'24:37.036',0.285
'24:37.039',0.285
'24:37.042',0.280
'24:37.044',0.285
'24:37.047',0.275
'24:37.050',0.280
'24:37.053',0.295
'24:37.056',0.290
'24:37.058',0.295
'24:37.061',0.310
'24:37.064',0.285
'24:37.067',0.300
'24:37.069',0.290
'24:37.072',0.290
'24:37.075',0.270
'24:37.078',0.270
'24:37.081',0.270
'24:37.083',0.275
'24:37.086',0.285
'24:37.089',0.295
'24:37.092',0.295
'24:37.094',0.290
'24:37.097',0.295
'24:37.100',0.280
'24:37.103',0.290
'24:37.106',0.290
'24:37.108',0.295
'24:37.111',0.305
'24:37.114',0.315
'24:37.117',0.320
'24:37.119',0.350
'24:37.122',0.375
'24:37.125',0.395
'24:37.128',0.390
'24:37.131',0.370
'24:37.133',0.365
'24:37.136',0.355
'24:37.139',0.340
'24:37.142',0.325
'24:37.144',0.310
'24:37.147',0.305
'24:37.150',0.305
'24:37.153',0.290
'24:37.156',0.300
'24:37.158',0.305
'24:37.161',0.295
'24:37.164',0.290
'24:37.167',0.280
'24:37.169',0.275
'24:37.172',0.255
'24:37.175',0.255
'24:37.178',0.240
'24:37.181',0.240
'24:37.183',0.270
'24:37.186',0.285
'24:37.189',0.280
'24:37.192',0.290
'24:37.194',0.280
'24:37.197',0.270
'24:37.200',0.265
'24:37.203',0.260
'24:37.206',0.250
'24:37.208',0.250
'24:37.211',0.235
'24:37.214',0.240
'24:37.217',0.245
'24:37.219',0.260
'24:37.222',0.250
'24:37.225',0.260
'24:37.228',0.265
'24:37.231',0.260
'24:37.233',0.250
'24:37.236',0.255
'24:37.239',0.245
'24:37.242',0.250
'24:37.244',0.245
'24:37.247',0.235
'24:37.250',0.245
'24:37.253',0.255
'24:37.256',0.260
'24:37.258',0.270
'24:37.261',0.275
'24:37.264',0.265
'24:37.267',0.280
'24:37.269',0.280
'24:37.272',0.290
'24:37.275',0.315
'24:37.278',0.350
'24:37.281',0.375
'24:37.283',0.385
'24:37.286',0.390
'24:37.289',0.375
'24:37.292',0.335
'24:37.294',0.270
'24:37.297',0.215
'24:37.300',0.135
'24:37.303',0.105
'24:37.306',0.070
'24:37.308',0.060
'24:37.311',0.060
'24:37.314',0.090
'24:37.317',0.105
'24:37.319',0.120
'24:37.322',0.160
'24:37.325',0.255
'24:37.328',0.385
'24:37.331',0.540
'24:37.333',0.725
'24:37.336',0.865
'24:37.339',0.970
'24:37.342',1.035
'24:37.344',1.075
'24:37.347',1.100
'24:37.350',1.140
'24:37.353',1.170
'24:37.356',1.190
'24:37.358',1.180
'24:37.361',1.130
'24:37.364',1.080
'24:37.367',1.015
'24:37.369',0.925
'24:37.372',0.840
'24:37.375',0.730
'24:37.378',0.620
'24:37.381',0.535
'24:37.383',0.435
'24:37.386',0.375
'24:37.389',0.335
'24:37.392',0.320
'24:37.394',0.310
'24:37.397',0.290
'24:37.400',0.270
'24:37.403',0.275
'24:37.406',0.260
'24:37.408',0.250
'24:37.411',0.225
'24:37.414',0.220
'24:37.417',0.220
'24:37.419',0.225
'24:37.422',0.225
'24:37.425',0.230
'24:37.428',0.235
'24:37.431',0.225
'24:37.433',0.225
'24:37.436',0.215
'24:37.439',0.210
'24:37.442',0.205
'24:37.444',0.185
'24:37.447',0.200
'24:37.450',0.195
'24:37.453',0.205
'24:37.456',0.200
'24:37.458',0.200
'24:37.461',0.200
'24:37.464',0.190
'24:37.467',0.200
'24:37.469',0.190
'24:37.472',0.175
'24:37.475',0.175
'24:37.478',0.165
'24:37.481',0.175
'24:37.483',0.180
'24:37.486',0.185
'24:37.489',0.195
'24:37.492',0.205
'24:37.494',0.195
'24:37.497',0.185
'24:37.500',0.190
'24:37.503',0.180
'24:37.506',0.175
'24:37.508',0.160
'24:37.511',0.165
'24:37.514',0.155
'24:37.517',0.150
'24:37.519',0.160
'24:37.522',0.170
'24:37.525',0.170
'24:37.528',0.175
'24:37.531',0.170
'24:37.533',0.155
'24:37.536',0.155
'24:37.539',0.135
'24:37.542',0.140
'24:37.544',0.150
'24:37.547',0.130
'24:37.550',0.145
'24:37.553',0.140
'24:37.556',0.150
'24:37.558',0.155
'24:37.561',0.145
'24:37.564',0.145
'24:37.567',0.130
'24:37.569',0.130
'24:37.572',0.115
'24:37.575',0.095
'24:37.578',0.100
'24:37.581',0.105
'24:37.583',0.115
'24:37.586',0.110
'24:37.589',0.110
'24:37.592',0.105
'24:37.594',0.105
'24:37.597',0.100
'24:37.600',0.095
'24:37.603',0.095
'24:37.606',0.065
'24:37.608',0.065
'24:37.611',0.055
'24:37.614',0.055
'24:37.617',0.060
'24:37.619',0.055
'24:37.622',0.065
'24:37.625',0.060
'24:37.628',0.065
'24:37.631',0.065
'24:37.633',0.055
'24:37.636',0.025
'24:37.639',0.035
'24:37.642',0.025
'24:37.644',0.020
'24:37.647',0.015
'24:37.650',0.015
'24:37.653',0.025
'24:37.656',0.040
'24:37.658',0.045
'24:37.661',0.045
'24:37.664',0.035
'24:37.667',0.040
'24:37.669',0.045
'24:37.672',0.030
'24:37.675',0.025
'24:37.678',0.025
'24:37.681',0.035
'24:37.683',0.040
'24:37.686',0.040
'24:37.689',0.065
'24:37.692',0.070
'24:37.694',0.085
'24:37.697',0.095
'24:37.700',0.095
'24:37.703',0.085
'24:37.706',0.095
'24:37.708',0.105
'24:37.711',0.100
'24:37.714',0.105
'24:37.717',0.125
'24:37.719',0.140
'24:37.722',0.155
'24:37.725',0.165
'24:37.728',0.175
'24:37.731',0.175
'24:37.733',0.195
'24:37.736',0.190
'24:37.739',0.195
'24:37.742',0.190
'24:37.744',0.190
'24:37.747',0.195
'24:37.750',0.205
'24:37.753',0.225
'24:37.756',0.230
'24:37.758',0.245
'24:37.761',0.240
'24:37.764',0.250
'24:37.767',0.250
'24:37.769',0.250
'24:37.772',0.245
'24:37.775',0.250
'24:37.778',0.250
'24:37.781',0.275
'24:37.783',0.265
'24:37.786',0.280
'24:37.789',0.290
'24:37.792',0.300
'24:37.794',0.290
'24:37.797',0.285
'24:37.800',0.295
'24:37.803',0.285
'24:37.806',0.275
'24:37.808',0.275
'24:37.811',0.265
'24:37.814',0.265
'24:37.817',0.265
'24:37.819',0.275
'24:37.822',0.295
'24:37.825',0.300
'24:37.828',0.295
'24:37.831',0.285
'24:37.833',0.285
'24:37.836',0.280
'24:37.839',0.265
'24:37.842',0.250
'24:37.844',0.260
'24:37.847',0.255
'24:37.850',0.260
'24:37.853',0.270
'24:37.856',0.285
'24:37.858',0.275
'24:37.861',0.275
'24:37.864',0.275
'24:37.867',0.270
'24:37.869',0.265
'24:37.872',0.240
'24:37.875',0.235
'24:37.878',0.235
'24:37.881',0.235
'24:37.883',0.250
'24:37.886',0.245
'24:37.889',0.260
'24:37.892',0.255
'24:37.894',0.265
'24:37.897',0.275
'24:37.900',0.265
'24:37.903',0.250
'24:37.906',0.240
'24:37.908',0.240
'24:37.911',0.235
'24:37.914',0.230
'24:37.917',0.245
'24:37.919',0.250
'24:37.922',0.255
'24:37.925',0.255
'24:37.928',0.255
'24:37.931',0.250
'24:37.933',0.255
'24:37.936',0.245
'24:37.939',0.240
'24:37.942',0.235
'24:37.944',0.230
'24:37.947',0.225
'24:37.950',0.230
'24:37.953',0.235
'24:37.956',0.230
'24:37.958',0.245
'24:37.961',0.255
'24:37.964',0.240
'24:37.967',0.240
'24:37.969',0.240
'24:37.972',0.230
'24:37.975',0.230
'24:37.978',0.240
'24:37.981',0.235
'24:37.983',0.245
'24:37.986',0.235
'24:37.989',0.245
'24:37.992',0.245
'24:37.994',0.255
'24:37.997',0.235
'24:38.000',0.250
'24:38.003',0.235
'24:38.006',0.225
'24:38.008',0.220
'24:38.011',0.225
'24:38.014',0.220
'24:38.017',0.230
'24:38.019',0.230
'24:38.022',0.240
'24:38.025',0.245
'24:38.028',0.250
'24:38.031',0.240
'24:38.033',0.255
'24:38.036',0.235
'24:38.039',0.235
'24:38.042',0.230
'24:38.044',0.235
'24:38.047',0.250
'24:38.050',0.250
'24:38.053',0.265
'24:38.056',0.270
'24:38.058',0.295
'24:38.061',0.310
'24:38.064',0.320
'24:38.067',0.320
'24:38.069',0.305
'24:38.072',0.310
'24:38.075',0.295
'24:38.078',0.290
'24:38.081',0.285
'24:38.083',0.285
'24:38.086',0.280
'24:38.089',0.280
'24:38.092',0.280
'24:38.094',0.280
'24:38.097',0.260
'24:38.100',0.255
'24:38.103',0.240
'24:38.106',0.240
'24:38.108',0.235
'24:38.111',0.220
'24:38.114',0.215
'24:38.117',0.215
'24:38.119',0.220
'24:38.122',0.215
'24:38.125',0.245
'24:38.128',0.250
'24:38.131',0.265
'24:38.133',0.250
'24:38.136',0.240
'24:38.139',0.225
'24:38.142',0.215
'24:38.144',0.210
'24:38.147',0.210
'24:38.150',0.220
'24:38.153',0.215
'24:38.156',0.225
'24:38.158',0.225
'24:38.161',0.220
'24:38.164',0.225
'24:38.167',0.230
'24:38.169',0.220
'24:38.172',0.220
'24:38.175',0.220
'24:38.178',0.210
'24:38.181',0.200
'24:38.183',0.225
'24:38.186',0.225
'24:38.189',0.230
'24:38.192',0.240
'24:38.194',0.235
'24:38.197',0.250
'24:38.200',0.240
'24:38.203',0.230
'24:38.206',0.215
'24:38.208',0.230
'24:38.211',0.225
'24:38.214',0.240
'24:38.217',0.235
'24:38.219',0.270
'24:38.222',0.290
'24:38.225',0.330
'24:38.228',0.345
'24:38.231',0.360
'24:38.233',0.340
'24:38.236',0.305
'24:38.239',0.245
'24:38.242',0.165
'24:38.244',0.105
'24:38.247',0.040
'24:38.250',0.020
'24:38.253',0.020
'24:38.256',0.065
'24:38.258',0.115
'24:38.261',0.160
'24:38.264',0.200
'24:38.267',0.210
'24:38.269',0.250
'24:38.272',0.355
'24:38.275',0.490
'24:38.278',0.645
'24:38.281',0.785
'24:38.283',0.915
'24:38.286',1.005
'24:38.289',1.055
'24:38.292',1.110
'24:38.294',1.145
'24:38.297',1.165
'24:38.300',1.155
'24:38.303',1.125
'24:38.306',1.075
'24:38.308',1.020
'24:38.311',0.950
'24:38.314',0.860
'24:38.317',0.760
'24:38.319',0.680
'24:38.322',0.560
'24:38.325',0.465
'24:38.328',0.400
'24:38.331',0.335
'24:38.333',0.295
'24:38.336',0.270
'24:38.339',0.265
'24:38.342',0.250
'24:38.344',0.250
'24:38.347',0.230
'24:38.350',0.230
'24:38.353',0.235
'24:38.356',0.235
'24:38.358',0.225
'24:38.361',0.220
'24:38.364',0.210
'24:38.367',0.195
'24:38.369',0.195
'24:38.372',0.180
'24:38.375',0.175
'24:38.378',0.175
'24:38.381',0.180
'24:38.383',0.185
'24:38.386',0.180
'24:38.389',0.175
'24:38.392',0.190
'24:38.394',0.200
'24:38.397',0.190
'24:38.400',0.175
'24:38.403',0.170
'24:38.406',0.180
'24:38.408',0.160
'24:38.411',0.170
'24:38.414',0.160
'24:38.417',0.165
'24:38.419',0.175
'24:38.422',0.170
'24:38.425',0.175
'24:38.428',0.175
'24:38.431',0.175
'24:38.433',0.180
'24:38.436',0.160
'24:38.439',0.165
'24:38.442',0.150
'24:38.444',0.150
'24:38.447',0.160
'24:38.450',0.160
'24:38.453',0.150
'24:38.456',0.155
'24:38.458',0.170
'24:38.461',0.160
'24:38.464',0.160
'24:38.467',0.140
'24:38.469',0.125
'24:38.472',0.120
'24:38.475',0.125
'24:38.478',0.120
'24:38.481',0.125
'24:38.483',0.125
'24:38.486',0.125
'24:38.489',0.130
'24:38.492',0.120
'24:38.494',0.140
'24:38.497',0.140
'24:38.500',0.125
'24:38.503',0.110
'24:38.506',0.110
'24:38.508',0.085
'24:38.511',0.090
'24:38.514',0.095
'24:38.517',0.090
'24:38.519',0.090
'24:38.522',0.100
'24:38.525',0.100
'24:38.528',0.095
'24:38.531',0.080
'24:38.533',0.085
'24:38.536',0.070
'24:38.539',0.065
'24:38.542',0.055
'24:38.544',0.035
'24:38.547',0.035
'24:38.550',0.040
'24:38.553',0.040
'24:38.556',0.030
'24:38.558',0.055
'24:38.561',0.045
'24:38.564',0.030
'24:38.567',0.025
'24:38.569',0.015
'24:38.572',0.020
'24:38.575',0.005
'24:38.578',-0.005
'24:38.581',-0.010
'24:38.583',0.000
'24:38.586',-0.005
'24:38.589',0.005
'24:38.592',0.020
'24:38.594',0.010
'24:38.597',0.010
'24:38.600',0.015
'24:38.603',0.000
'24:38.606',0.000
'24:38.608',-0.005
'24:38.611',-0.010
'24:38.614',-0.015
'24:38.617',-0.005
'24:38.619',-0.005
'24:38.622',0.015
'24:38.625',0.030
'24:38.628',0.035
'24:38.631',0.035
'24:38.633',0.035
'24:38.636',0.045
'24:38.639',0.050
'24:38.642',0.045
'24:38.644',0.050
'24:38.647',0.065
'24:38.650',0.080
'24:38.653',0.085
'24:38.656',0.105
'24:38.658',0.125
'24:38.661',0.125
'24:38.664',0.140
'24:38.667',0.140
'24:38.669',0.140
'24:38.672',0.140
'24:38.675',0.140
'24:38.678',0.155
'24:38.681',0.175
'24:38.683',0.175
'24:38.686',0.180
'24:38.689',0.210
'24:38.692',0.210
'24:38.694',0.220
'24:38.697',0.225
'24:38.700',0.235
'24:38.703',0.245
'24:38.706',0.240
'24:38.708',0.235
'24:38.711',0.225
'24:38.714',0.240
'24:38.717',0.260
'24:38.719',0.255
'24:38.722',0.260
'24:38.725',0.270
'24:38.728',0.265
'24:38.731',0.260
'24:38.733',0.275
'24:38.736',0.255
'24:38.739',0.250
'24:38.742',0.255
'24:38.744',0.245
'24:38.747',0.255
'24:38.750',0.255
'24:38.753',0.265
'24:38.756',0.270
'24:38.758',0.270
'24:38.761',0.280
'24:38.764',0.260
'24:38.767',0.270
'24:38.769',0.265
'24:38.772',0.260
'24:38.775',0.245
'24:38.778',0.250
'24:38.781',0.240
'24:38.783',0.255
'24:38.786',0.255
'24:38.789',0.260
'24:38.792',0.260
'24:38.794',0.255
'24:38.797',0.250
'24:38.800',0.255
'24:38.803',0.250
'24:38.806',0.245
'24:38.808',0.240
'24:38.811',0.240
'24:38.814',0.250
'24:38.817',0.245
'24:38.819',0.250
'24:38.822',0.250
'24:38.825',0.260
'24:38.828',0.270
'24:38.831',0.250
'24:38.833',0.250
'24:38.836',0.240
'24:38.839',0.235
'24:38.842',0.235
'24:38.844',0.235
'24:38.847',0.235
'24:38.850',0.235
'24:38.853',0.250
'24:38.856',0.250
'24:38.858',0.265
'24:38.861',0.255
'24:38.864',0.255
'24:38.867',0.245
'24:38.869',0.245
'24:38.872',0.240
'24:38.875',0.225
'24:38.878',0.220
'24:38.881',0.230
'24:38.883',0.240
'24:38.886',0.240
'24:38.889',0.245
'24:38.892',0.240
'24:38.894',0.255
'24:38.897',0.245
'24:38.900',0.245
'24:38.903',0.235
'24:38.906',0.230
'24:38.908',0.225
'24:38.911',0.230
'24:38.914',0.220
'24:38.917',0.235
