'Elapsed time','V1'
'18:31.608',-0.350
'18:31.611',-0.325
'18:31.614',-0.310
'18:31.617',-0.305
'18:31.619',-0.290
'18:31.622',-0.280
'18:31.625',-0.245
'18:31.628',-0.200
'18:31.631',-0.155
'18:31.633',-0.070
'18:31.636',0.025
'18:31.639',0.130
'18:31.642',0.185
'18:31.644',0.235
'18:31.647',0.255
'18:31.650',0.275
'18:31.653',0.285
'18:31.656',0.325
'18:31.658',0.345
'18:31.661',0.365
'18:31.664',0.375
'18:31.667',0.375
'18:31.669',0.370
'18:31.672',0.385
'18:31.675',0.410
'18:31.678',0.410
'18:31.681',0.420
'18:31.683',0.400
'18:31.686',0.415
'18:31.689',0.425
'18:31.692',0.450
'18:31.694',0.460
'18:31.697',0.460
'18:31.700',0.455
'18:31.703',0.460
'18:31.706',0.475
'18:31.708',0.485
'18:31.711',0.485
'18:31.714',0.490
'18:31.717',0.485
'18:31.719',0.495
'18:31.722',0.510
'18:31.725',0.525
'18:31.728',0.540
'18:31.731',0.540
'18:31.733',0.525
'18:31.736',0.535
'18:31.739',0.555
'18:31.742',0.575
'18:31.744',0.580
'18:31.747',0.580
'18:31.750',0.570
'18:31.753',0.575
'18:31.756',0.570
'18:31.758',0.590
'18:31.761',0.595
'18:31.764',0.595
'18:31.767',0.570
'18:31.769',0.565
'18:31.772',0.570
'18:31.775',0.560
'18:31.778',0.570
'18:31.781',0.560
'18:31.783',0.540
'18:31.786',0.530
'18:31.789',0.520
'18:31.792',0.525
'18:31.794',0.520
'18:31.797',0.495
'18:31.800',0.460
'18:31.803',0.445
'18:31.806',0.435
'18:31.808',0.430
'18:31.811',0.410
'18:31.814',0.390
'18:31.817',0.355
'18:31.819',0.330
'18:31.822',0.300
'18:31.825',0.290
'18:31.828',0.280
'18:31.831',0.265
'18:31.833',0.230
'18:31.836',0.210
'18:31.839',0.195
'18:31.842',0.190
'18:31.844',0.180
'18:31.847',0.165
'18:31.850',0.130
'18:31.853',0.130
'18:31.856',0.130
'18:31.858',0.135
'18:31.861',0.135
'18:31.864',0.135
'18:31.867',0.125
'18:31.869',0.135
'18:31.872',0.125
'18:31.875',0.150
'18:31.878',0.150
'18:31.881',0.140
'18:31.883',0.130
'18:31.886',0.135
'18:31.889',0.140
'18:31.892',0.140
'18:31.894',0.145
'18:31.897',0.140
'18:31.900',0.135
'18:31.903',0.125
'18:31.906',0.140
'18:31.908',0.150
'18:31.911',0.145
'18:31.914',0.150
'18:31.917',0.135
'18:31.919',0.140
'18:31.922',0.145
'18:31.925',0.155
'18:31.928',0.155
'18:31.931',0.155
'18:31.933',0.140
'18:31.936',0.140
'18:31.939',0.140
'18:31.942',0.165
'18:31.944',0.175
'18:31.947',0.165
'18:31.950',0.160
'18:31.953',0.155
'18:31.956',0.155
'18:31.958',0.165
'18:31.961',0.165
'18:31.964',0.160
'18:31.967',0.145
'18:31.969',0.140
'18:31.972',0.145
'18:31.975',0.155
'18:31.978',0.150
'18:31.981',0.165
'18:31.983',0.140
'18:31.986',0.140
'18:31.989',0.140
'18:31.992',0.160
'18:31.994',0.160
'18:31.997',0.155
'18:32.000',0.135
'18:32.003',0.145
'18:32.006',0.140
'18:32.008',0.145
'18:32.011',0.155
'18:32.014',0.145
'18:32.017',0.135
'18:32.019',0.120
'18:32.022',0.130
'18:32.025',0.140
'18:32.028',0.135
'18:32.031',0.130
'18:32.033',0.125
'18:32.036',0.110
'18:32.039',0.115
'18:32.042',0.120
'18:32.044',0.120
'18:32.047',0.115
'18:32.050',0.110
'18:32.053',0.105
'18:32.056',0.110
'18:32.058',0.130
'18:32.061',0.115
'18:32.064',0.105
'18:32.067',0.100
'18:32.069',0.085
'18:32.072',0.100
'18:32.075',0.100
'18:32.078',0.105
'18:32.081',0.105
'18:32.083',0.095
'18:32.086',0.085
'18:32.089',0.095
'18:32.092',0.095
'18:32.094',0.110
'18:32.097',0.095
'18:32.100',0.075
'18:32.103',0.070
'18:32.106',0.070
'18:32.108',0.080
'18:32.111',0.090
'18:32.114',0.095
'18:32.117',0.090
'18:32.119',0.085
'18:32.122',0.095
'18:32.125',0.090
'18:32.128',0.100
'18:32.131',0.095
'18:32.133',0.070
'18:32.136',0.070
'18:32.139',0.075
'18:32.142',0.090
'18:32.144',0.090
'18:32.147',0.090
'18:32.150',0.075
'18:32.153',0.070
'18:32.156',0.075
'18:32.158',0.080
'18:32.161',0.080
'18:32.164',0.075
'18:32.167',0.065
'18:32.169',0.065
'18:32.172',0.060
'18:32.175',0.075
'18:32.178',0.090
'18:32.181',0.095
'18:32.183',0.075
'18:32.186',0.065
'18:32.189',0.065
'18:32.192',0.070
'18:32.194',0.080
'18:32.197',0.080
'18:32.200',0.075
'18:32.203',0.070
'18:32.206',0.075
'18:32.208',0.090
'18:32.211',0.075
'18:32.214',0.065
'18:32.217',0.050
'18:32.219',0.020
'18:32.222',0.005
'18:32.225',0.000
'18:32.228',0.005
'18:32.231',0.000
'18:32.233',0.000
'18:32.236',-0.010
'18:32.239',0.005
'18:32.242',0.010
'18:32.244',0.025
'18:32.247',0.025
'18:32.250',-0.005
'18:32.253',-0.010
'18:32.256',-0.005
'18:32.258',0.015
'18:32.261',0.025
'18:32.264',0.010
'18:32.267',0.010
'18:32.269',0.015
'18:32.272',0.030
'18:32.275',0.050
'18:32.278',0.050
'18:32.281',0.055
'18:32.283',0.040
'18:32.286',0.035
'18:32.289',0.045
'18:32.292',0.055
'18:32.294',0.055
'18:32.297',0.060
'18:32.300',0.045
'18:32.303',0.035
'18:32.306',0.050
'18:32.308',0.050
'18:32.311',0.050
'18:32.314',0.050
'18:32.317',0.040
'18:32.319',0.035
'18:32.322',0.030
'18:32.325',0.050
'18:32.328',0.055
'18:32.331',0.050
'18:32.333',0.030
'18:32.336',0.030
'18:32.339',0.035
'18:32.342',0.050
'18:32.344',0.060
'18:32.347',0.040
'18:32.350',0.025
'18:32.353',0.005
'18:32.356',0.010
'18:32.358',0.015
'18:32.361',0.005
'18:32.364',-0.070
'18:32.367',-0.170
'18:32.369',-0.255
'18:32.372',-0.305
'18:32.375',-0.300
'18:32.378',-0.300
'18:32.381',-0.315
'18:32.383',-0.300
'18:32.386',-0.255
'18:32.389',-0.145
'18:32.392',-0.010
'18:32.394',0.080
'18:32.397',0.095
'18:32.400',0.045
'18:32.403',0.005
'18:32.406',-0.005
'18:32.408',0.030
'18:32.411',0.055
'18:32.414',0.065
'18:32.417',0.050
'18:32.419',0.040
'18:32.422',0.045
'18:32.425',0.060
'18:32.428',0.070
'18:32.431',0.055
'18:32.433',0.040
'18:32.436',0.040
'18:32.439',0.055
'18:32.442',0.055
'18:32.444',0.060
'18:32.447',0.060
'18:32.450',0.040
'18:32.453',0.025
'18:32.456',0.035
'18:32.458',0.055
'18:32.461',0.045
'18:32.464',0.045
'18:32.467',0.030
'18:32.469',0.020
'18:32.472',0.020
'18:32.475',0.025
'18:32.478',0.045
'18:32.481',0.030
'18:32.483',0.010
'18:32.486',0.000
'18:32.489',0.005
'18:32.492',0.005
'18:32.494',0.005
'18:32.497',0.000
'18:32.500',-0.005
'18:32.503',-0.015
'18:32.506',-0.010
'18:32.508',-0.015
'18:32.511',-0.010
'18:32.514',-0.020
'18:32.517',-0.050
'18:32.519',-0.050
'18:32.522',-0.065
'18:32.525',-0.050
'18:32.528',-0.040
'18:32.531',-0.050
'18:32.533',-0.080
'18:32.536',-0.100
'18:32.539',-0.100
'18:32.542',-0.095
'18:32.544',-0.095
'18:32.547',-0.110
'18:32.550',-0.145
'18:32.553',-0.155
'18:32.556',-0.165
'18:32.558',-0.155
'18:32.561',-0.160
'18:32.564',-0.180
'18:32.567',-0.210
'18:32.569',-0.225
'18:32.572',-0.220
'18:32.575',-0.220
'18:32.578',-0.240
'18:32.581',-0.245
'18:32.583',-0.270
'18:32.586',-0.280
'18:32.589',-0.280
'18:32.592',-0.275
'18:32.594',-0.270
'18:32.597',-0.270
'18:32.600',-0.280
'18:32.603',-0.300
'18:32.606',-0.285
'18:32.608',-0.270
'18:32.611',-0.260
'18:32.614',-0.245
'18:32.617',-0.240
'18:32.619',-0.230
'18:32.622',-0.215
'18:32.625',-0.190
'18:32.628',-0.165
'18:32.631',-0.145
'18:32.633',-0.130
'18:32.636',-0.120
'18:32.639',-0.105
'18:32.642',-0.065
'18:32.644',-0.040
'18:32.647',-0.030
'18:32.650',-0.030
'18:32.653',-0.010
'18:32.656',0.005
'18:32.658',0.035
'18:32.661',0.055
'18:32.664',0.065
'18:32.667',0.045
'18:32.669',0.045
'18:32.672',0.065
'18:32.675',0.075
'18:32.678',0.095
'18:32.681',0.085
'18:32.683',0.085
'18:32.686',0.075
'18:32.689',0.080
'18:32.692',0.100
'18:32.694',0.110
'18:32.697',0.105
'18:32.700',0.095
'18:32.703',0.090
'18:32.706',0.100
'18:32.708',0.120
'18:32.711',0.125
'18:32.714',0.115
'18:32.717',0.105
'18:32.719',0.100
'18:32.722',0.095
'18:32.725',0.100
'18:32.728',0.100
'18:32.731',0.095
'18:32.733',0.090
'18:32.736',0.080
'18:32.739',0.090
'18:32.742',0.110
'18:32.744',0.105
'18:32.747',0.095
'18:32.750',0.080
'18:32.753',0.070
'18:32.756',0.065
'18:32.758',0.085
'18:32.761',0.085
'18:32.764',0.095
'18:32.767',0.085
'18:32.769',0.065
'18:32.772',0.070
'18:32.775',0.070
'18:32.778',0.065
'18:32.781',0.075
'18:32.783',0.075
'18:32.786',0.055
'18:32.789',0.060
'18:32.792',0.075
'18:32.794',0.075
'18:32.797',0.075
'18:32.800',0.075
'18:32.803',0.070
'18:32.806',0.065
'18:32.808',0.070
'18:32.811',0.070
'18:32.814',0.075
'18:32.817',0.055
'18:32.819',0.055
'18:32.822',0.050
'18:32.825',0.060
'18:32.828',0.065
'18:32.831',0.065
'18:32.833',0.055
'18:32.836',0.055
'18:32.839',0.060
'18:32.842',0.065
'18:32.844',0.070
'18:32.847',0.065
'18:32.850',0.045
'18:32.853',0.015
'18:32.856',0.010
'18:32.858',0.005
'18:32.861',-0.005
'18:32.864',-0.010
'18:32.867',-0.010
'18:32.869',-0.020
'18:32.872',-0.005
'18:32.875',0.010
'18:32.878',0.010
'18:32.881',-0.005
'18:32.883',-0.010
'18:32.886',-0.015
'18:32.889',-0.005
'18:32.892',0.005
'18:32.894',0.005
'18:32.897',0.015
'18:32.900',0.010
'18:32.903',0.020
'18:32.906',0.035
'18:32.908',0.050
'18:32.911',0.055
'18:32.914',0.050
'18:32.917',0.035
'18:32.919',0.025
'18:32.922',0.030
'18:32.925',0.035
'18:32.928',0.035
'18:32.931',0.035
'18:32.933',0.035
'18:32.936',0.020
'18:32.939',0.025
'18:32.942',0.040
'18:32.944',0.045
'18:32.947',0.050
'18:32.950',0.035
'18:32.953',0.020
'18:32.956',0.020
'18:32.958',0.035
'18:32.961',0.045
'18:32.964',0.035
'18:32.967',0.025
'18:32.969',0.015
'18:32.972',0.025
'18:32.975',0.045
'18:32.978',0.030
'18:32.981',0.020
'18:32.983',0.015
'18:32.986',-0.005
'18:32.989',0.005
'18:32.992',0.000
'18:32.994',-0.015
'18:32.997',-0.100
'18:33.000',-0.215
'18:33.003',-0.300
'18:33.006',-0.335
'18:33.008',-0.340
'18:33.011',-0.340
'18:33.014',-0.355
'18:33.017',-0.365
'18:33.019',-0.330
'18:33.022',-0.235
'18:33.025',-0.100
'18:33.028',0.005
'18:33.031',0.055
'18:33.033',0.055
'18:33.036',0.025
'18:33.039',0.000
'18:33.042',-0.010
'18:33.044',0.005
'18:33.047',0.015
'18:33.050',0.030
'18:33.053',0.030
'18:33.056',0.035
'18:33.058',0.060
'18:33.061',0.070
'18:33.064',0.055
'18:33.067',0.050
'18:33.069',0.050
'18:33.072',0.035
'18:33.075',0.045
'18:33.078',0.055
'18:33.081',0.055
'18:33.083',0.040
'18:33.086',0.035
'18:33.089',0.055
'18:33.092',0.055
'18:33.094',0.060
'18:33.097',0.045
'18:33.100',0.040
'18:33.103',0.025
'18:33.106',0.030
'18:33.108',0.040
'18:33.111',0.065
'18:33.114',0.045
'18:33.117',0.030
'18:33.119',0.015
'18:33.122',0.015
'18:33.125',0.030
'18:33.128',0.045
'18:33.131',0.035
'18:33.133',0.015
'18:33.136',0.005
'18:33.139',0.010
'18:33.142',0.010
'18:33.144',0.020
'18:33.147',0.015
'18:33.150',0.010
'18:33.153',-0.010
'18:33.156',-0.005
'18:33.158',-0.005
'18:33.161',-0.010
'18:33.164',-0.005
'18:33.167',-0.025
'18:33.169',-0.045
'18:33.172',-0.050
'18:33.175',-0.040
'18:33.178',-0.040
'18:33.181',-0.055
'18:33.183',-0.065
'18:33.186',-0.070
'18:33.189',-0.090
'18:33.192',-0.080
'18:33.194',-0.085
'18:33.197',-0.095
'18:33.200',-0.110
'18:33.203',-0.135
'18:33.206',-0.140
'18:33.208',-0.135
'18:33.211',-0.135
'18:33.214',-0.145
'18:33.217',-0.160
'18:33.219',-0.200
'18:33.222',-0.220
'18:33.225',-0.215
'18:33.228',-0.215
'18:33.231',-0.225
'18:33.233',-0.240
'18:33.236',-0.250
'18:33.239',-0.265
'18:33.242',-0.265
'18:33.244',-0.270
'18:33.247',-0.275
'18:33.250',-0.295
'18:33.253',-0.295
'18:33.256',-0.300
'18:33.258',-0.270
'18:33.261',-0.275
'18:33.264',-0.275
'18:33.267',-0.270
'18:33.269',-0.265
'18:33.272',-0.240
'18:33.275',-0.230
'18:33.278',-0.200
'18:33.281',-0.180
'18:33.283',-0.175
'18:33.286',-0.170
'18:33.289',-0.130
'18:33.292',-0.110
'18:33.294',-0.080
'18:33.297',-0.055
'18:33.300',-0.040
'18:33.303',-0.025
'18:33.306',-0.005
'18:33.308',0.010
'18:33.311',0.030
'18:33.314',0.030
'18:33.317',0.055
'18:33.319',0.050
'18:33.322',0.060
'18:33.325',0.065
'18:33.328',0.075
'18:33.331',0.080
'18:33.333',0.085
'18:33.336',0.090
'18:33.339',0.085
'18:33.342',0.110
'18:33.344',0.095
'18:33.347',0.095
'18:33.350',0.100
'18:33.353',0.090
'18:33.356',0.090
'18:33.358',0.105
'18:33.361',0.110
'18:33.364',0.095
'18:33.367',0.095
'18:33.369',0.095
'18:33.372',0.090
'18:33.375',0.110
'18:33.378',0.105
'18:33.381',0.105
'18:33.383',0.095
'18:33.386',0.095
'18:33.389',0.105
'18:33.392',0.105
'18:33.394',0.125
'18:33.397',0.120
'18:33.400',0.100
'18:33.403',0.090
'18:33.406',0.095
'18:33.408',0.100
'18:33.411',0.115
'18:33.414',0.110
'18:33.417',0.085
'18:33.419',0.080
'18:33.422',0.080
'18:33.425',0.090
'18:33.428',0.095
'18:33.431',0.105
'18:33.433',0.085
'18:33.436',0.080
'18:33.439',0.070
'18:33.442',0.080
'18:33.444',0.090
'18:33.447',0.090
'18:33.450',0.085
'18:33.453',0.065
'18:33.456',0.080
'18:33.458',0.085
'18:33.461',0.090
'18:33.464',0.085
'18:33.467',0.075
'18:33.469',0.065
'18:33.472',0.070
'18:33.475',0.090
'18:33.478',0.080
'18:33.481',0.070
'18:33.483',0.070
'18:33.486',0.055
'18:33.489',0.060
'18:33.492',0.070
'18:33.494',0.080
'18:33.497',0.075
'18:33.500',0.060
'18:33.503',0.045
'18:33.506',0.055
'18:33.508',0.075
'18:33.511',0.085
'18:33.514',0.095
'18:33.517',0.090
'18:33.519',0.090
'18:33.522',0.110
'18:33.525',0.110
'18:33.528',0.120
'18:33.531',0.130
'18:33.533',0.105
'18:33.536',0.075
'18:33.539',0.040
'18:33.542',0.000
'18:33.544',-0.060
'18:33.547',-0.120
'18:33.550',-0.210
'18:33.553',-0.310
'18:33.556',-0.400
'18:33.558',-0.465
'18:33.561',-0.545
'18:33.564',-0.640
'18:33.567',-0.720
'18:33.569',-0.810
'18:33.572',-0.855
'18:33.575',-0.890
'18:33.578',-0.935
'18:33.581',-0.970
'18:33.583',-1.015
'18:33.586',-1.050
'18:33.589',-1.085
'18:33.592',-1.100
'18:33.594',-1.125
'18:33.597',-1.150
'18:33.600',-1.170
'18:33.603',-1.175
'18:33.606',-1.135
'18:33.608',-1.105
'18:33.611',-1.040
'18:33.614',-0.970
'18:33.617',-0.915
'18:33.619',-0.845
'18:33.622',-0.775
'18:33.625',-0.680
'18:33.628',-0.580
'18:33.631',-0.505
'18:33.633',-0.470
'18:33.636',-0.435
'18:33.639',-0.405
'18:33.642',-0.365
'18:33.644',-0.355
'18:33.647',-0.345
'18:33.650',-0.335
'18:33.653',-0.325
'18:33.656',-0.315
'18:33.658',-0.285
'18:33.661',-0.255
'18:33.664',-0.235
'18:33.667',-0.190
'18:33.669',-0.125
'18:33.672',-0.020
'18:33.675',0.095
'18:33.678',0.185
'18:33.681',0.230
'18:33.683',0.255
'18:33.686',0.270
'18:33.689',0.280
'18:33.692',0.310
'18:33.694',0.335
'18:33.697',0.345
'18:33.700',0.340
'18:33.703',0.350
'18:33.706',0.360
'18:33.708',0.370
'18:33.711',0.395
'18:33.714',0.395
'18:33.717',0.395
'18:33.719',0.400
'18:33.722',0.410
'18:33.725',0.425
'18:33.728',0.455
'18:33.731',0.445
'18:33.733',0.445
'18:33.736',0.450
'18:33.739',0.450
'18:33.742',0.475
'18:33.744',0.495
'18:33.747',0.500
'18:33.750',0.500
'18:33.753',0.490
'18:33.756',0.505
'18:33.758',0.520
'18:33.761',0.530
'18:33.764',0.540
'18:33.767',0.540
'18:33.769',0.550
'18:33.772',0.550
'18:33.775',0.575
'18:33.778',0.585
'18:33.781',0.575
'18:33.783',0.585
'18:33.786',0.580
'18:33.789',0.590
'18:33.792',0.600
'18:33.794',0.610
'18:33.797',0.610
'18:33.800',0.590
'18:33.803',0.590
'18:33.806',0.575
'18:33.808',0.585
'18:33.811',0.595
'18:33.814',0.580
'18:33.817',0.570
'18:33.819',0.555
'18:33.822',0.550
'18:33.825',0.540
'18:33.828',0.550
'18:33.831',0.535
'18:33.833',0.500
'18:33.836',0.465
'18:33.839',0.460
'18:33.842',0.455
'18:33.844',0.435
'18:33.847',0.420
'18:33.850',0.375
'18:33.853',0.335
'18:33.856',0.325
'18:33.858',0.310
'18:33.861',0.285
'18:33.864',0.270
'18:33.867',0.235
'18:33.869',0.200
'18:33.872',0.195
'18:33.875',0.190
'18:33.878',0.175
'18:33.881',0.160
'18:33.883',0.140
'18:33.886',0.125
'18:33.889',0.120
'18:33.892',0.130
'18:33.894',0.130
'18:33.897',0.130
'18:33.900',0.120
'18:33.903',0.110
'18:33.906',0.115
'18:33.908',0.130
'18:33.911',0.130
'18:33.914',0.145
'18:33.917',0.135
'18:33.919',0.115
'18:33.922',0.110
'18:33.925',0.130
'18:33.928',0.140
'18:33.931',0.145
'18:33.933',0.130
'18:33.936',0.120
'18:33.939',0.115
'18:33.942',0.135
'18:33.944',0.140
'18:33.947',0.140
'18:33.950',0.125
'18:33.953',0.120
'18:33.956',0.135
'18:33.958',0.135
'18:33.961',0.155
'18:33.964',0.145
'18:33.967',0.125
'18:33.969',0.130
'18:33.972',0.130
'18:33.975',0.135
'18:33.978',0.155
'18:33.981',0.150
'18:33.983',0.150
'18:33.986',0.125
'18:33.989',0.125
'18:33.992',0.150
'18:33.994',0.150
'18:33.997',0.150
'18:34.000',0.140
'18:34.003',0.140
'18:34.006',0.135
'18:34.008',0.140
'18:34.011',0.145
'18:34.014',0.145
'18:34.017',0.140
'18:34.019',0.120
'18:34.022',0.125
'18:34.025',0.135
'18:34.028',0.140
'18:34.031',0.140
'18:34.033',0.135
'18:34.036',0.120
'18:34.039',0.120
'18:34.042',0.140
'18:34.044',0.140
'18:34.047',0.145
'18:34.050',0.115
'18:34.053',0.110
'18:34.056',0.110
'18:34.058',0.125
'18:34.061',0.140
'18:34.064',0.130
'18:34.067',0.100
'18:34.069',0.090
'18:34.072',0.095
'18:34.075',0.105
'18:34.078',0.120
'18:34.081',0.110
'18:34.083',0.100
'18:34.086',0.100
'18:34.089',0.090
'18:34.092',0.105
'18:34.094',0.110
'18:34.097',0.100
'18:34.100',0.100
'18:34.103',0.075
'18:34.106',0.095
'18:34.108',0.105
'18:34.111',0.110
'18:34.114',0.100
'18:34.117',0.080
'18:34.119',0.070
'18:34.122',0.075
'18:34.125',0.090
'18:34.128',0.095
'18:34.131',0.100
'18:34.133',0.080
'18:34.136',0.070
'18:34.139',0.085
'18:34.142',0.090
'18:34.144',0.090
'18:34.147',0.085
'18:34.150',0.075
'18:34.153',0.065
'18:34.156',0.070
'18:34.158',0.070
'18:34.161',0.085
'18:34.164',0.085
'18:34.167',0.080
'18:34.169',0.060
'18:34.172',0.080
'18:34.175',0.085
'18:34.178',0.080
'18:34.181',0.085
'18:34.183',0.070
'18:34.186',0.065
'18:34.189',0.070
'18:34.192',0.070
'18:34.194',0.085
'18:34.197',0.085
'18:34.200',0.075
'18:34.203',0.065
'18:34.206',0.070
'18:34.208',0.070
'18:34.211',0.095
'18:34.214',0.095
'18:34.217',0.075
'18:34.219',0.070
'18:34.222',0.070
'18:34.225',0.080
'18:34.228',0.085
'18:34.231',0.085
'18:34.233',0.075
'18:34.236',0.060
'18:34.239',0.070
'18:34.242',0.090
'18:34.244',0.085
'18:34.247',0.095
'18:34.250',0.095
'18:34.253',0.080
'18:34.256',0.100
'18:34.258',0.100
'18:34.261',0.110
'18:34.264',0.105
'18:34.267',0.080
'18:34.269',0.045
'18:34.272',0.025
'18:34.275',0.025
'18:34.278',0.000
'18:34.281',-0.015
'18:34.283',-0.025
'18:34.286',-0.005
'18:34.289',-0.010
'18:34.292',0.005
'18:34.294',0.020
'18:34.297',0.015
'18:34.300',0.030
'18:34.303',0.010
'18:34.306',0.010
'18:34.308',0.010
'18:34.311',0.015
'18:34.314',0.015
'18:34.317',0.005
'18:34.319',0.000
'18:34.322',0.010
'18:34.325',0.030
'18:34.328',0.045
'18:34.331',0.050
'18:34.333',0.045
'18:34.336',0.040
'18:34.339',0.035
'18:34.342',0.055
'18:34.344',0.055
'18:34.347',0.055
'18:34.350',0.045
'18:34.353',0.045
'18:34.356',0.050
'18:34.358',0.055
'18:34.361',0.065
'18:34.364',0.060
'18:34.367',0.060
'18:34.369',0.040
'18:34.372',0.040
'18:34.375',0.065
'18:34.378',0.055
'18:34.381',0.060
'18:34.383',0.040
'18:34.386',0.040
'18:34.389',0.035
'18:34.392',0.045
'18:34.394',0.070
'18:34.397',0.065
'18:34.400',0.050
'18:34.403',0.030
'18:34.406',0.030
'18:34.408',0.020
'18:34.411',0.030
'18:34.414',0.020
'18:34.417',0.000
'18:34.419',-0.050
'18:34.422',-0.125
'18:34.425',-0.200
'18:34.428',-0.270
'18:34.431',-0.315
'18:34.433',-0.340
'18:34.436',-0.355
'18:34.439',-0.350
'18:34.442',-0.320
'18:34.444',-0.230
'18:34.447',-0.105
'18:34.450',0.005
'18:34.453',0.070
'18:34.456',0.085
'18:34.458',0.075
'18:34.461',0.045
'18:34.464',0.025
'18:34.467',0.015
'18:34.469',0.015
'18:34.472',0.040
'18:34.475',0.060
'18:34.478',0.060
'18:34.481',0.065
'18:34.483',0.060
'18:34.486',0.040
'18:34.489',0.030
'18:34.492',0.050
'18:34.494',0.060
'18:34.497',0.075
'18:34.500',0.055
'18:34.503',0.045
'18:34.506',0.055
'18:34.508',0.065
'18:34.511',0.075
'18:34.514',0.060
'18:34.517',0.045
'18:34.519',0.035
'18:34.522',0.055
'18:34.525',0.060
'18:34.528',0.065
'18:34.531',0.055
'18:34.533',0.045
'18:34.536',0.035
'18:34.539',0.030
'18:34.542',0.035
'18:34.544',0.050
'18:34.547',0.040
'18:34.550',0.015
'18:34.553',0.015
'18:34.556',0.025
'18:34.558',0.025
'18:34.561',0.040
'18:34.564',0.025
'18:34.567',0.010
'18:34.569',0.005
'18:34.572',0.000
'18:34.575',0.005
'18:34.578',0.005
'18:34.581',0.000
'18:34.583',-0.010
'18:34.586',-0.015
'18:34.589',-0.015
'18:34.592',-0.020
'18:34.594',-0.010
'18:34.597',-0.020
'18:34.600',-0.040
'18:34.603',-0.060
'18:34.606',-0.055
'18:34.608',-0.050
'18:34.611',-0.050
'18:34.614',-0.080
'18:34.617',-0.100
'18:34.619',-0.135
'18:34.622',-0.140
'18:34.625',-0.125
'18:34.628',-0.125
'18:34.631',-0.150
'18:34.633',-0.165
'18:34.636',-0.190
'18:34.639',-0.195
'18:34.642',-0.200
'18:34.644',-0.200
'18:34.647',-0.225
'18:34.650',-0.235
'18:34.653',-0.265
'18:34.656',-0.265
'18:34.658',-0.270
'18:34.661',-0.255
'18:34.664',-0.265
'18:34.667',-0.285
'18:34.669',-0.290
'18:34.672',-0.300
'18:34.675',-0.305
'18:34.678',-0.295
'18:34.681',-0.290
'18:34.683',-0.310
'18:34.686',-0.310
'18:34.689',-0.310
'18:34.692',-0.285
'18:34.694',-0.260
'18:34.697',-0.245
'18:34.700',-0.250
'18:34.703',-0.245
'18:34.706',-0.210
'18:34.708',-0.185
'18:34.711',-0.165
'18:34.714',-0.145
'18:34.717',-0.135
'18:34.719',-0.135
'18:34.722',-0.110
'18:34.725',-0.080
'18:34.728',-0.050
'18:34.731',-0.020
'18:34.733',-0.025
'18:34.736',-0.020
'18:34.739',-0.005
'18:34.742',0.005
'18:34.744',0.035
'18:34.747',0.040
'18:34.750',0.035
'18:34.753',0.035
'18:34.756',0.045
'18:34.758',0.050
'18:34.761',0.080
'18:34.764',0.065
'18:34.767',0.065
'18:34.769',0.065
'18:34.772',0.060
'18:34.775',0.080
'18:34.778',0.090
'18:34.781',0.090
'18:34.783',0.075
'18:34.786',0.075
'18:34.789',0.075
'18:34.792',0.095
'18:34.794',0.110
'18:34.797',0.100
'18:34.800',0.085
'18:34.803',0.060
'18:34.806',0.050
'18:34.808',0.070
'18:34.811',0.080
'18:34.814',0.090
'18:34.817',0.090
'18:34.819',0.060
'18:34.822',0.060
'18:34.825',0.070
'18:34.828',0.075
'18:34.831',0.080
'18:34.833',0.060
'18:34.836',0.060
'18:34.839',0.065
'18:34.842',0.060
'18:34.844',0.065
'18:34.847',0.070
'18:34.850',0.045
'18:34.853',0.045
'18:34.856',0.035
'18:34.858',0.050
'18:34.861',0.065
'18:34.864',0.065
'18:34.867',0.050
'18:34.869',0.035
'18:34.872',0.045
'18:34.875',0.060
'18:34.878',0.055
'18:34.881',0.055
'18:34.883',0.040
'18:34.886',0.035
'18:34.889',0.025
'18:34.892',0.035
'18:34.894',0.050
'18:34.897',0.055
'18:34.900',0.055
'18:34.903',0.040
'18:34.906',0.040
'18:34.908',0.035
'18:34.911',0.055
'18:34.914',0.045
'18:34.917',0.030
'18:34.919',0.020
'18:34.922',0.030
'18:34.925',0.040
'18:34.928',0.050
'18:34.931',0.050
'18:34.933',0.045
'18:34.936',0.025
'18:34.939',0.020
'18:34.942',0.015
'18:34.944',0.000
'18:34.947',-0.025
'18:34.950',-0.045
'18:34.953',-0.060
'18:34.956',-0.065
'18:34.958',-0.045
'18:34.961',-0.035
'18:34.964',-0.045
'18:34.967',-0.055
'18:34.969',-0.060
'18:34.972',-0.055
'18:34.975',-0.050
'18:34.978',-0.030
'18:34.981',-0.030
'18:34.983',-0.045
'18:34.986',-0.050
'18:34.989',-0.055
'18:34.992',-0.050
'18:34.994',-0.030
'18:34.997',-0.030
'18:35.000',-0.025
'18:35.003',-0.025
'18:35.006',-0.010
